filename,split
India_009000.xml,train
India_007917.xml,train
India_008658.xml,train
India_006731.xml,train
India_001432.xml,train
India_009610.xml,train
India_003402.xml,train
India_001972.xml,train
India_003062.xml,train
India_007256.xml,train
India_009437.xml,train
India_005413.xml,train
India_001716.xml,train
India_001678.xml,train
India_002064.xml,train
India_002960.xml,train
India_007399.xml,train
India_005970.xml,train
India_005301.xml,train
India_008085.xml,train
India_009305.xml,train
India_003115.xml,train
India_003137.xml,train
India_009707.xml,train
India_009510.xml,train
India_004971.xml,train
India_007168.xml,train
India_002873.xml,train
India_003946.xml,train
India_002534.xml,train
India_006932.xml,train
India_008710.xml,train
India_002763.xml,train
India_009452.xml,train
India_005066.xml,train
India_003827.xml,train
India_001776.xml,train
India_002251.xml,train
India_006982.xml,train
India_009335.xml,train
India_004307.xml,train
India_003138.xml,train
India_001414.xml,train
India_009133.xml,train
India_006075.xml,train
India_001094.xml,train
India_008476.xml,train
India_004842.xml,train
India_007830.xml,train
India_000166.xml,train
India_007866.xml,train
India_007142.xml,train
India_009507.xml,train
India_001047.xml,train
India_008063.xml,train
India_000759.xml,train
India_000190.xml,train
India_005378.xml,train
India_003128.xml,train
India_003578.xml,train
India_003682.xml,train
India_005298.xml,train
India_000184.xml,train
India_004074.xml,train
India_005566.xml,train
India_009641.xml,train
India_001924.xml,train
India_002880.xml,train
India_003218.xml,train
India_001974.xml,train
India_005486.xml,train
India_005344.xml,train
India_006358.xml,train
India_008228.xml,train
India_005092.xml,train
India_001067.xml,train
India_001149.xml,train
India_000781.xml,train
India_006989.xml,train
India_008257.xml,train
India_000341.xml,train
India_005105.xml,train
India_008798.xml,train
India_002168.xml,train
India_007630.xml,train
India_003489.xml,train
India_006391.xml,train
India_008728.xml,train
India_005075.xml,train
India_007242.xml,train
India_005644.xml,train
India_001476.xml,train
India_001456.xml,train
India_002574.xml,train
India_002413.xml,train
India_002300.xml,train
India_005144.xml,train
India_004195.xml,train
India_001859.xml,train
India_005597.xml,train
India_003937.xml,train
India_008466.xml,train
India_003383.xml,train
India_000946.xml,train
India_006317.xml,train
India_004052.xml,train
India_007343.xml,train
India_003064.xml,train
India_008158.xml,train
India_005036.xml,train
India_003323.xml,train
India_001442.xml,train
India_005581.xml,train
India_005928.xml,train
India_001680.xml,train
India_000337.xml,train
India_004312.xml,train
India_004029.xml,train
India_009428.xml,train
India_009881.xml,train
India_004841.xml,train
India_000805.xml,train
India_000194.xml,train
India_009528.xml,train
India_008310.xml,train
India_007371.xml,train
India_009068.xml,train
India_006789.xml,train
India_000647.xml,train
India_006161.xml,train
India_002146.xml,train
India_000970.xml,train
India_004961.xml,train
India_009326.xml,train
India_002303.xml,train
India_001203.xml,train
India_003395.xml,train
India_001658.xml,train
India_000911.xml,train
India_007051.xml,train
India_006004.xml,train
India_003269.xml,train
India_000089.xml,train
India_002044.xml,train
India_003710.xml,train
India_001328.xml,train
India_000628.xml,train
India_001163.xml,train
India_007122.xml,train
India_004246.xml,train
India_008391.xml,train
India_006720.xml,train
India_002171.xml,train
India_002409.xml,train
India_004964.xml,train
India_004269.xml,train
India_006395.xml,train
India_005329.xml,train
India_001637.xml,train
India_003861.xml,train
India_000046.xml,train
India_005501.xml,train
India_001437.xml,train
India_005053.xml,train
India_000302.xml,train
India_001016.xml,train
India_004125.xml,train
India_003147.xml,train
India_007125.xml,train
India_003435.xml,train
India_005231.xml,train
India_008541.xml,train
India_007810.xml,train
India_008144.xml,train
India_001241.xml,train
India_004506.xml,train
India_001273.xml,train
India_004095.xml,train
India_003324.xml,train
India_000913.xml,train
India_008153.xml,train
India_007983.xml,train
India_005054.xml,train
India_007575.xml,train
India_001817.xml,train
India_002987.xml,train
India_000810.xml,train
India_006336.xml,train
India_009413.xml,train
India_009756.xml,train
India_004476.xml,train
India_004356.xml,train
India_000378.xml,train
India_003868.xml,train
India_000564.xml,train
India_002923.xml,train
India_001392.xml,train
India_007008.xml,train
India_003309.xml,train
India_004713.xml,train
India_004833.xml,train
India_003548.xml,train
India_003766.xml,train
India_000622.xml,train
India_005848.xml,train
India_001075.xml,train
India_004411.xml,train
India_006304.xml,train
India_001864.xml,train
India_000294.xml,train
India_006152.xml,train
India_005982.xml,train
India_009214.xml,train
India_006465.xml,train
India_000890.xml,train
India_002849.xml,train
India_004568.xml,train
India_005445.xml,train
India_002941.xml,train
India_003035.xml,train
India_006482.xml,train
India_000578.xml,train
India_002021.xml,train
India_005675.xml,train
India_005730.xml,train
India_006934.xml,train
India_007208.xml,train
India_008328.xml,train
India_003130.xml,train
India_008715.xml,train
India_002774.xml,train
India_001050.xml,train
India_006302.xml,train
India_002943.xml,train
India_005016.xml,train
India_001826.xml,train
India_006776.xml,train
India_003589.xml,train
India_009400.xml,train
India_009731.xml,train
India_003695.xml,train
India_005127.xml,train
India_005346.xml,train
India_004535.xml,train
India_001647.xml,train
India_004483.xml,train
India_002434.xml,train
India_004127.xml,train
India_003987.xml,train
India_003852.xml,train
India_005621.xml,train
India_006353.xml,train
India_004548.xml,train
India_009530.xml,train
India_007307.xml,train
India_007688.xml,train
India_005637.xml,train
India_002854.xml,train
India_008319.xml,train
India_005727.xml,train
India_008831.xml,train
India_002969.xml,train
India_008977.xml,train
India_005638.xml,train
India_003236.xml,train
India_008007.xml,train
India_004614.xml,train
India_006293.xml,train
India_007041.xml,train
India_008241.xml,train
India_001080.xml,train
India_008620.xml,train
India_005769.xml,train
India_005499.xml,train
India_005504.xml,train
India_004993.xml,train
India_005889.xml,train
India_009134.xml,train
India_007100.xml,train
India_007867.xml,train
India_004164.xml,train
India_007547.xml,train
India_007469.xml,train
India_007191.xml,train
India_002884.xml,train
India_002522.xml,train
India_004245.xml,train
India_004354.xml,train
India_006736.xml,train
India_002256.xml,train
India_002823.xml,train
India_008587.xml,train
India_001928.xml,train
India_004486.xml,train
India_004768.xml,train
India_005812.xml,train
India_006093.xml,train
India_003769.xml,train
India_003446.xml,train
India_009215.xml,train
India_000830.xml,train
India_003758.xml,train
India_002287.xml,train
India_004248.xml,train
India_009635.xml,train
India_005890.xml,train
India_007856.xml,train
India_008818.xml,train
India_004043.xml,train
India_001137.xml,train
India_002602.xml,train
India_003900.xml,train
India_005510.xml,train
India_005750.xml,train
India_005849.xml,train
India_002191.xml,train
India_003356.xml,train
India_004586.xml,train
India_000949.xml,train
India_000254.xml,train
India_002218.xml,train
India_003514.xml,train
India_003642.xml,train
India_006670.xml,train
India_005232.xml,train
India_008845.xml,train
India_007860.xml,train
India_003796.xml,train
India_000213.xml,train
India_006824.xml,train
India_001666.xml,train
India_005834.xml,train
India_009322.xml,train
India_007737.xml,train
India_008867.xml,train
India_007147.xml,train
India_008695.xml,train
India_006066.xml,train
India_008966.xml,train
India_009640.xml,train
India_002930.xml,train
India_007637.xml,train
India_005375.xml,train
India_003291.xml,train
India_007319.xml,train
India_009153.xml,train
India_007859.xml,train
India_002029.xml,train
India_001846.xml,train
India_005635.xml,train
India_006925.xml,train
India_004470.xml,train
India_008317.xml,train
India_003434.xml,train
India_004227.xml,train
India_004232.xml,train
India_004230.xml,train
India_008302.xml,train
India_008909.xml,train
India_000104.xml,train
India_006566.xml,train
India_001051.xml,train
India_000011.xml,train
India_004549.xml,train
India_001012.xml,train
India_000704.xml,train
India_002018.xml,train
India_002822.xml,train
India_006535.xml,train
India_002922.xml,train
India_005062.xml,train
India_005770.xml,train
India_002894.xml,train
India_009890.xml,train
India_003575.xml,train
India_002519.xml,train
India_002107.xml,train
India_001583.xml,train
India_000816.xml,train
India_005485.xml,train
India_008722.xml,train
India_009856.xml,train
India_002538.xml,train
India_003305.xml,train
India_009062.xml,train
India_005787.xml,train
India_000581.xml,train
India_005038.xml,train
India_005134.xml,train
India_007741.xml,train
India_007996.xml,train
India_001311.xml,train
India_004122.xml,train
India_003539.xml,train
India_000747.xml,train
India_000827.xml,train
India_000462.xml,train
India_003970.xml,train
India_006139.xml,train
India_008529.xml,train
India_005611.xml,train
India_008575.xml,train
India_005005.xml,train
India_006603.xml,train
India_004717.xml,train
India_005234.xml,train
India_000487.xml,train
India_004219.xml,train
India_001655.xml,train
India_002858.xml,train
India_007350.xml,train
India_008755.xml,train
India_006547.xml,train
India_000992.xml,train
India_002079.xml,train
India_004495.xml,train
India_006364.xml,train
India_003971.xml,train
India_005872.xml,train
India_003920.xml,train
India_003076.xml,train
India_000995.xml,train
India_009462.xml,train
India_006433.xml,train
India_007474.xml,train
India_005669.xml,train
India_000566.xml,train
India_008772.xml,train
India_003795.xml,train
India_008694.xml,train
India_004309.xml,train
India_008752.xml,train
India_004633.xml,train
India_004469.xml,train
India_002870.xml,train
India_006542.xml,train
India_000820.xml,train
India_009649.xml,train
India_000329.xml,train
India_002679.xml,train
India_009441.xml,train
India_002324.xml,train
India_003616.xml,train
India_008417.xml,train
India_004832.xml,train
India_003812.xml,train
India_001107.xml,train
India_005850.xml,train
India_004374.xml,train
India_009100.xml,train
India_003362.xml,train
India_007621.xml,train
India_007864.xml,train
India_005809.xml,train
India_004914.xml,train
India_009648.xml,train
India_008183.xml,train
India_000230.xml,train
India_000612.xml,train
India_000979.xml,train
India_009359.xml,train
India_002059.xml,train
India_003553.xml,train
India_001211.xml,train
India_008381.xml,train
India_001074.xml,train
India_000772.xml,train
India_004578.xml,train
India_000546.xml,train
India_006141.xml,train
India_001833.xml,train
India_009828.xml,train
India_003352.xml,train
India_007316.xml,train
India_004814.xml,train
India_000703.xml,train
India_008304.xml,train
India_005953.xml,train
India_008179.xml,train
India_004036.xml,train
India_007617.xml,train
India_000372.xml,train
India_005661.xml,train
India_004882.xml,train
India_002373.xml,train
India_002768.xml,train
India_009825.xml,train
India_007157.xml,train
India_005416.xml,train
India_002877.xml,train
India_002163.xml,train
India_005402.xml,train
India_002954.xml,train
India_001621.xml,train
India_001008.xml,train
India_001563.xml,train
India_006781.xml,train
India_006194.xml,train
India_006619.xml,train
India_003072.xml,train
India_008889.xml,train
India_005317.xml,train
India_008554.xml,train
India_006974.xml,train
India_006106.xml,train
India_001123.xml,train
India_000164.xml,train
India_006505.xml,train
India_003496.xml,train
India_000894.xml,train
India_008269.xml,train
India_003789.xml,train
India_006284.xml,train
India_006624.xml,train
India_006149.xml,train
India_006831.xml,train
India_002828.xml,train
India_003429.xml,train
India_004731.xml,train
India_004805.xml,train
India_004197.xml,train
India_007635.xml,train
India_000833.xml,train
India_004607.xml,train
India_006733.xml,train
India_001153.xml,train
India_003540.xml,train
India_004193.xml,train
India_003692.xml,train
India_003408.xml,train
India_000939.xml,train
India_007412.xml,train
India_004512.xml,train
India_004223.xml,train
India_005012.xml,train
India_002676.xml,train
India_004184.xml,train
India_006370.xml,train
India_007002.xml,train
India_001756.xml,train
India_000400.xml,train
India_001518.xml,train
India_005851.xml,train
India_002945.xml,train
India_001156.xml,train
India_006911.xml,train
India_007283.xml,train
India_005672.xml,train
India_000677.xml,train
India_007507.xml,train
India_008641.xml,train
India_008631.xml,train
India_003081.xml,train
India_006165.xml,train
India_007332.xml,train
India_008960.xml,train
India_007369.xml,train
India_009487.xml,train
India_007594.xml,train
India_007931.xml,train
India_005916.xml,train
India_007076.xml,train
India_003767.xml,train
India_000432.xml,train
India_002166.xml,train
India_003098.xml,train
India_008483.xml,train
India_007416.xml,train
India_009351.xml,train
India_006116.xml,train
India_000595.xml,train
India_002443.xml,train
India_001453.xml,train
India_007779.xml,train
India_008542.xml,train
India_009873.xml,train
India_009023.xml,train
India_005608.xml,train
India_002210.xml,train
India_001569.xml,train
India_008920.xml,train
India_008679.xml,train
India_001208.xml,train
India_000426.xml,train
India_005663.xml,train
India_002729.xml,train
India_009775.xml,train
India_002905.xml,train
India_004675.xml,train
India_001572.xml,train
India_005696.xml,train
India_004740.xml,train
India_005690.xml,train
India_001555.xml,train
India_002402.xml,train
India_007298.xml,train
India_005422.xml,train
India_004999.xml,train
India_000001.xml,train
India_002312.xml,train
India_004989.xml,train
India_003373.xml,train
India_004396.xml,train
India_008301.xml,train
India_007661.xml,train
India_007384.xml,train
India_001594.xml,train
India_001524.xml,train
India_002510.xml,train
India_002144.xml,train
India_009735.xml,train
India_006952.xml,train
India_002138.xml,train
India_006086.xml,train
India_007201.xml,train
India_004587.xml,train
India_000790.xml,train
India_001943.xml,train
India_002103.xml,train
India_002834.xml,train
India_002610.xml,train
India_006374.xml,train
India_004311.xml,train
India_004887.xml,train
India_007611.xml,train
India_004554.xml,train
India_005968.xml,train
India_007930.xml,train
India_008507.xml,train
India_001848.xml,train
India_003481.xml,train
India_005100.xml,train
India_007246.xml,train
India_002247.xml,train
India_002689.xml,train
India_008839.xml,train
India_009871.xml,train
India_008399.xml,train
India_009155.xml,train
India_002690.xml,train
India_004058.xml,train
India_008557.xml,train
India_002285.xml,train
India_008160.xml,train
India_002488.xml,train
India_008997.xml,train
India_009371.xml,train
India_004040.xml,train
India_007895.xml,train
India_004022.xml,train
India_008594.xml,train
India_002463.xml,train
India_003996.xml,train
India_002500.xml,train
India_002638.xml,train
India_006551.xml,train
India_000214.xml,train
India_000359.xml,train
India_009639.xml,train
India_004453.xml,train
India_003469.xml,train
India_007915.xml,train
India_006065.xml,train
India_008944.xml,train
India_002162.xml,train
India_005076.xml,train
India_006841.xml,train
India_000482.xml,train
India_004385.xml,train
India_002898.xml,train
India_007241.xml,train
India_001386.xml,train
India_009565.xml,train
India_006097.xml,train
India_008262.xml,train
India_007813.xml,train
India_001452.xml,train
India_003110.xml,train
India_002451.xml,train
India_005655.xml,train
India_007043.xml,train
India_001513.xml,train
India_006637.xml,train
India_006129.xml,train
India_008460.xml,train
India_007031.xml,train
India_001477.xml,train
India_004143.xml,train
India_004862.xml,train
India_002544.xml,train
India_000637.xml,train
India_000408.xml,train
India_004279.xml,train
India_008586.xml,train
India_004949.xml,train
India_001204.xml,train
India_005135.xml,train
India_006301.xml,train
India_009660.xml,train
India_000917.xml,train
India_004919.xml,train
India_005400.xml,train
India_006383.xml,train
India_007026.xml,train
India_008434.xml,train
India_007044.xml,train
India_001839.xml,train
India_006788.xml,train
India_007953.xml,train
India_007049.xml,train
India_008092.xml,train
India_002506.xml,train
India_008232.xml,train
India_008522.xml,train
India_001669.xml,train
India_009380.xml,train
India_003840.xml,train
India_004714.xml,train
India_004760.xml,train
India_008161.xml,train
India_004938.xml,train
India_003134.xml,train
India_004446.xml,train
India_006963.xml,train
India_006329.xml,train
India_007929.xml,train
India_009883.xml,train
India_004008.xml,train
India_006415.xml,train
India_006623.xml,train
India_002174.xml,train
India_005457.xml,train
India_007940.xml,train
India_007417.xml,train
India_007710.xml,train
India_002020.xml,train
India_005124.xml,train
India_007354.xml,train
India_007685.xml,train
India_006773.xml,train
India_007185.xml,train
India_005458.xml,train
India_009701.xml,train
India_008901.xml,train
India_000976.xml,train
India_003580.xml,train
India_006920.xml,train
India_006949.xml,train
India_009031.xml,train
India_002777.xml,train
India_003133.xml,train
India_003321.xml,train
India_007102.xml,train
India_007752.xml,train
India_003445.xml,train
India_005451.xml,train
India_009482.xml,train
India_009538.xml,train
India_003488.xml,train
India_008308.xml,train
India_002961.xml,train
India_002236.xml,train
India_005806.xml,train
India_003872.xml,train
India_005151.xml,train
India_007116.xml,train
India_008011.xml,train
India_004067.xml,train
India_009227.xml,train
India_005133.xml,train
India_003122.xml,train
India_000489.xml,train
India_006220.xml,train
India_008463.xml,train
India_005082.xml,train
India_006252.xml,train
India_005811.xml,train
India_006889.xml,train
India_002727.xml,train
India_003360.xml,train
India_001220.xml,train
India_008289.xml,train
India_002841.xml,train
India_002093.xml,train
India_008760.xml,train
India_009771.xml,train
India_004569.xml,train
India_006565.xml,train
India_003351.xml,train
India_002115.xml,train
India_009347.xml,train
India_007504.xml,train
India_001919.xml,train
India_000512.xml,train
India_008067.xml,train
India_001418.xml,train
India_008131.xml,train
India_002593.xml,train
India_003698.xml,train
India_001402.xml,train
India_005895.xml,train
India_006700.xml,train
India_002594.xml,train
India_003425.xml,train
India_000107.xml,train
India_006632.xml,train
India_006494.xml,train
India_002186.xml,train
India_001987.xml,train
India_008367.xml,train
India_003472.xml,train
India_002394.xml,train
India_003610.xml,train
India_003715.xml,train
India_005361.xml,train
India_005322.xml,train
India_003561.xml,train
India_009171.xml,train
India_007184.xml,train
India_009644.xml,train
India_009506.xml,train
India_009817.xml,train
India_000840.xml,train
India_008168.xml,train
India_006859.xml,train
India_009395.xml,train
India_005684.xml,train
India_004646.xml,train
India_006024.xml,train
India_005227.xml,train
India_004128.xml,train
India_000113.xml,train
India_006978.xml,train
India_005447.xml,train
India_003117.xml,train
India_004906.xml,train
India_001044.xml,train
India_001985.xml,train
India_009797.xml,train
India_009071.xml,train
India_007758.xml,train
India_005856.xml,train
